fname,itp,tp_prob,its,ts_prob
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_249000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_246000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_249000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_252000,[2573],[ 0.4915697],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_255000,[],[],[137],[ 0.34092894]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_252000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_258000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_255000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_258000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_261000,[2920],[ 0.5189187],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_264000,[1919],[ 0.8014124],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_261000,[2823],[ 0.9766391],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_267000,[],[],[868],[ 0.66007674]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_264000,[],[],[253],[ 0.6978551]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_270000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_273000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_267000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_276000,[2340],[ 0.8926315],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_270000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_279000,[1317],[ 0.30510548],[1544],[ 0.45942336]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_273000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_282000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_276000,[75],[ 0.97721124],[437],[ 0.7963678]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_285000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_279000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_288000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_291000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_282000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_294000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_285000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_297000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_288000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_300000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_291000,[2675],[ 0.8928395],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_303000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_294000,[],[],[69],[ 0.6867488]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_306000,[2872],[ 0.9076567],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_297000,[],[],[64],[ 0.75010663]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_309000,[1916],[ 0.6311464],[2118],[ 0.41341484]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_312000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_300000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_315000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_303000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_318000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_306000,[653],[ 0.9840342],[1014],[ 0.88016844]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_321000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_309000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_324000,[1013],[ 0.44323367],[1963],[ 0.51456165]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_312000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_327000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_315000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_330000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_318000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_333000,[1347],[ 0.90905994],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_321000,[418],[ 0.90099555],[852],[ 0.49010217]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_336000,[],[],[333],[ 0.7603662]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_324000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_327000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_330000,[2205],[ 0.97518754],[2640],[ 0.5959696]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_339000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_333000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_342000,[],[],[],[]
CM_URMC_00_HHE_20191229000000_20191229010000.mseed_336000,[],[],[],[]
CM_TAPM_00_HHE_20191229000000_20191229010000.mseed_345000,[],[],[],[]
